loan_id,borrower_id,loan_amount,loan_term,interest_rate,monthly_payment,loan_purpose,employment_length,housing,annual_income,debt_to_income,Default
88537,25206821,8200, 36 months,10.99,268.42,credit_card,< 1 year,yes,30000,25.4,0
826507,8765868,2000, 36 months,7.9,62.59,major_purchase,10+ years,yes,72000,26.58,0
982309,1241339,12000, 36 months,10.74,391.39,credit_card,< 1 year,yes,53000,10.62,0
786717,105893557,2200, 36 months,11.49,72.54,moving,2 years,no,75000,10.22,0
610488,44289154,7500, 36 months,8.18,235.65,debt_consolidation,10+ years,yes,31000,22.45,0
1567926,73508217,20000, 36 months,13.67,680.36,credit_card,< 1 year,no,55000,26.53,0
813730,9186809,28000, 36 months,14.47,963.38,credit_card,1 year,yes,104000,12.67,0
1242620,116811386,8000, 36 months,11.99,265.68,home_improvement,,yes,24708,54.35,0
1354301,78839769,21600, 36 months,16.29,762.49,credit_card,10+ years,yes,85000,29.07,1
277520,271740,11225, 36 months,15.13,389.84,debt_consolidation,2 years,yes,43000,18.81,0
1190385,119981332,28000, 36 months,9.44,896.14,debt_consolidation,5 years,yes,142000,29.92,0
12919,35753904,5000, 36 months,15.99,175.77,other,6 years,yes,60000,24.5,1
215716,11725495,7200, 36 months,10.99,235.69,debt_consolidation,< 1 year,yes,42000,20.63,0
1251534,115711327,8000, 36 months,15.05,277.52,home_improvement,,yes,70000,17.54,0
942632,2365749,10000, 36 months,14.33,343.39,debt_consolidation,10+ years,no,58000,28.44,0
1017208,100075017,7400, 36 months,17.99,267.5,debt_consolidation,2 years,yes,50192,9.85,0
1094342,90208541,21000, 60 months,10.49,451.27,debt_consolidation,2 years,yes,45000,18.56,0
1455093,94001080,29000, 36 months,11.44,955.48,credit_card,8 years,yes,130000,26.41,0
1268143,114188540,14400, 36 months,9.44,460.88,debt_consolidation,2 years,no,35000,26.78,0
1588888,69977048,35000, 36 months,9.75,1125.25,credit_card,6 years,yes,105000,9.97,0
147194,17644970,26375, 60 months,18.99,684.04,credit_card,10+ years,yes,60000,16.81,0
1248117,115374419,14000, 60 months,16.02,340.61,debt_consolidation,10+ years,yes,200000,22.67,0
1548420,73775915,8000, 36 months,8.39,252.14,home_improvement,1 year,no,90000,14.48,0
120347,20070672,17000, 36 months,8.39,535.79,debt_consolidation,10+ years,yes,70000,15.84,0
1435329,94249011,7000, 36 months,16.99,249.54,debt_consolidation,10+ years,yes,113000,14.57,0
123550,20109107,10500, 36 months,11.67,347.1,debt_consolidation,4 years,yes,105000,20.05,0
1117056,88675485,10000, 60 months,12.79,226.46,debt_consolidation,9 years,yes,48000,13.14,0
1038585,98917815,15000, 36 months,11.44,494.22,debt_consolidation,3 years,no,63000,14.66,0
1136171,85786688,28000, 36 months,11.49,923.2,debt_consolidation,1 year,no,114000,11.84,0
739395,107619999,35000, 36 months,12.62,1172.9,debt_consolidation,5 years,no,345000,8.59,0
880415,6155226,9000, 36 months,15.22,312.96,debt_consolidation,3 years,yes,87000,6.61,0
1088746,94092954,18375, 60 months,30.84,604.01,home_improvement,9 years,yes,87000,34.24,0
846660,7564585,8000, 36 months,6.97,246.91,home_improvement,10+ years,yes,85000,18.06,1
876598,6285586,9750, 36 months,10.64,317.55,debt_consolidation,4 years,no,29000,22.75,0
683262,38418510,14000, 60 months,19.24,365.02,debt_consolidation,5 years,no,85000,21.83,1
1422151,95119127,10000, 60 months,15.99,243.13,other,,no,75000,13.17,0
329155,65603466,20000, 36 months,8.18,628.39,debt_consolidation,6 years,yes,125000,6.65,0
1461077,93544865,7000, 36 months,7.49,217.72,debt_consolidation,,yes,55000,21.47,0
599244,45734116,10000, 36 months,8.18,314.2,debt_consolidation,10+ years,yes,80000,8.54,0
499494,55088806,17550, 36 months,12.29,585.35,debt_consolidation,4 years,no,73900,26.52,0
467638,57034615,7000, 36 months,5.32,210.81,debt_consolidation,,yes,60000,10.32,0
1321654,81811253,1800, 36 months,8.99,57.24,major_purchase,9 years,no,75000,4.37,0
1262125,115383497,32000, 60 months,14.08,745.92,major_purchase,4 years,yes,180000,10.68,0
624089,43235882,10000, 36 months,9.99,322.63,debt_consolidation,10+ years,yes,95000,27.27,1
813884,9694671,19800, 36 months,10.99,648.14,credit_card,5 years,yes,75000,22.98,0
593906,46446118,12000, 60 months,10.99,260.85,debt_consolidation,9 years,no,40000,7.53,0
583533,46264676,20000, 36 months,12.29,667.06,credit_card,3 years,no,73400,13.55,1
1261448,115399677,6000, 36 months,18.06,217.1,debt_consolidation,1 year,no,44000,32.46,0
287098,67809567,12800, 60 months,23.99,368.16,debt_consolidation,10+ years,yes,96000,20.44,0
234905,10099361,15000, 36 months,10.99,491.01,debt_consolidation,5 years,no,110000,16.35,0
376747,62409548,1000, 36 months,9.99,32.27,debt_consolidation,10+ years,no,44000,32.17,0
95068,24004550,24000, 36 months,12.49,802.78,debt_consolidation,10+ years,yes,98600,11.61,0
1175302,84567070,15000, 36 months,11.49,494.57,debt_consolidation,10+ years,yes,62548,14.83,0
1602772,70922706,24000, 36 months,9.16,764.99,debt_consolidation,10+ years,yes,82000,27.09,0
1278576,114171462,40000, 36 months,7.35,1241.5,credit_card,10+ years,yes,129031,20.95,0
681699,38639315,18075, 36 months,19.99,671.64,debt_consolidation,6 years,yes,77000,19.51,1
997395,102557057,38300, 36 months,7.99,1200.01,debt_consolidation,10+ years,yes,135000,19.56,0
1198749,119687156,5000, 36 months,7.97,156.62,credit_card,,yes,75000,15.89,0
1010520,102117032,6000, 36 months,5.32,180.69,credit_card,10+ years,yes,80000,10.74,0
1596599,70876100,12000, 36 months,8.39,378.2,credit_card,6 years,no,98000,13.89,0
1138469,87424327,15000, 36 months,11.49,494.57,credit_card,3 years,no,40000,20.36,0
674487,39550291,4000, 36 months,13.66,136.06,moving,1 year,yes,64000,8.89,0
1510464,90775783,16000, 36 months,8.99,508.73,debt_consolidation,10+ years,no,85000,25.72,0
23833,34702798,7200, 36 months,11.44,237.23,credit_card,3 years,no,32000,15.94,1
612107,43966942,4375, 36 months,13.99,149.51,other,,yes,33036,29.79,0
1192183,119839143,10000, 36 months,20,371.64,debt_consolidation,4 years,no,53000,13.75,0
477379,55899526,12500, 36 months,9.99,403.29,debt_consolidation,10+ years,no,55000,2.95,0
584518,46743826,8000, 36 months,11.53,263.93,debt_consolidation,10+ years,no,21432,16.63,0
717927,111048026,5000, 36 months,7.07,154.55,debt_consolidation,3 years,no,37000,17.81,0
417923,60695699,5000, 36 months,9.17,159.4,debt_consolidation,2 years,no,60000,25.66,0
220746,10865108,35000, 36 months,14.98,1212.95,credit_card,2 years,no,150000,17.4,0
317323,65473693,7200, 36 months,9.76,231.52,credit_card,10+ years,no,42000,10.43,1
1577993,72643659,4750, 36 months,15.31,165.39,credit_card,10+ years,yes,36000,21.5,0
640219,41247257,5000, 36 months,15.61,174.83,debt_consolidation,2 years,no,38376,23.08,0
1327822,81366111,11400, 60 months,25.11,335.35,credit_card,2 years,yes,45700,22.3,1
986713,1172289,20000, 36 months,14.65,689.89,debt_consolidation,3 years,yes,52000,24.37,0
1178108,83635324,21000, 36 months,12.79,705.46,debt_consolidation,10+ years,yes,101000,16.2,1
472068,56390291,10000, 36 months,7.26,309.97,debt_consolidation,10+ years,yes,35000,5.25,0
1222998,117428257,21000, 36 months,14.08,718.55,debt_consolidation,10+ years,yes,138000,31.82,0
961505,1495962,10625, 36 months,10.16,343.64,debt_consolidation,,yes,73737,13.85,0
789488,105160904,4900, 36 months,11.49,161.56,debt_consolidation,2 years,no,58000,16.4,0
116759,21040305,9325, 36 months,6.03,283.82,debt_consolidation,3 years,no,102000,15.81,0
200614,12518487,25000, 60 months,14.64,590.04,debt_consolidation,10+ years,yes,65000,26.2,0
1011082,101352438,1600, 36 months,8.24,50.32,medical,,no,60000,17.15,0
570232,48111209,14000, 36 months,9.17,446.31,credit_card,5 years,no,45000,13.57,0
1404580,76392677,9500, 36 months,8.39,299.41,debt_consolidation,10+ years,yes,55000,19.55,0
504990,54678186,20000, 36 months,7.89,625.72,debt_consolidation,10+ years,yes,150000,16.37,1
373050,63084781,24000, 36 months,11.53,791.77,debt_consolidation,10+ years,no,90000,13.81,0
383951,62053369,31000, 60 months,12.29,694.13,credit_card,10+ years,yes,131000,15.57,0
1187992,83789682,6000, 36 months,10.99,196.41,debt_consolidation,1 year,no,35000,17.9,0
1034755,98708408,4100, 36 months,13.49,139.12,credit_card,3 years,yes,46000,27.23,0
1541538,74682512,20000, 36 months,11.99,664.2,debt_consolidation,10+ years,yes,67473,17.09,0
1008519,99926195,6400, 36 months,10.49,207.99,credit_card,3 years,yes,40000,16.35,0
1470137,92523831,5000, 36 months,10.49,162.49,credit_card,10+ years,yes,38000,5.18,0
49468,31266685,14000, 60 months,9.17,291.78,debt_consolidation,5 years,no,40000,14.88,0
890678,5706679,20000, 60 months,16.29,489.45,debt_consolidation,3 years,yes,57000,28.53,1
1576190,72763648,14000, 60 months,7.89,283.14,credit_card,10+ years,yes,57290,11.56,0
196583,12657571,19125, 60 months,19.47,501.08,debt_consolidation,10+ years,yes,80000,18.54,1
141920,18605559,6000, 36 months,10.15,194.03,credit_card,6 years,no,45760,10.25,0
1088083,95009642,18000, 60 months,12.74,407.17,debt_consolidation,4 years,yes,70000,14.09,0
1533035,75330732,18000, 60 months,5.32,342.33,debt_consolidation,10+ years,yes,74000,7.77,0
1084379,96289457,2900, 36 months,13.99,99.11,debt_consolidation,10+ years,yes,33000,31.78,0
477958,56040281,12900, 36 months,14.65,444.98,debt_consolidation,10+ years,yes,42000,29.91,0
277350,318949,600, 36 months,17.66,21.59,other,1 year,no,23826,26.89,0
1348174,79571750,4200, 36 months,11.99,139.49,debt_consolidation,10+ years,no,30000,15.53,0
1257924,115150036,25000, 60 months,15.05,595.41,debt_consolidation,8 years,yes,88300,24.27,0
1599473,70964187,14000, 60 months,18.25,357.42,debt_consolidation,3 years,yes,42000,17.03,0
326710,65734848,15000, 36 months,7.26,464.95,debt_consolidation,10+ years,no,85000,20.21,0
1040707,97942657,10600, 36 months,11.39,349,vacation,,yes,30000,5.08,0
406141,60823344,17000, 36 months,13.99,580.94,debt_consolidation,5 years,no,56038,21.23,0
461508,57246379,15000, 36 months,12.29,500.3,debt_consolidation,8 years,yes,45614,3.05,0
612314,43390491,20000, 36 months,13.33,677.07,debt_consolidation,10+ years,yes,55050,34.55,0
1617736,69712643,3000, 36 months,9.17,95.64,major_purchase,3 years,yes,38000,9.57,0
428537,59551150,21000, 60 months,21.99,579.88,debt_consolidation,< 1 year,no,84400,17.36,1
522525,52476426,17000, 36 months,13.99,580.94,debt_consolidation,4 years,yes,58000,22.72,0
1342326,79032658,25000, 60 months,25.11,735.4,debt_consolidation,2 years,yes,192000,7.7,0
1371101,77119507,16000, 60 months,9.75,337.99,credit_card,2 years,no,57000,26.88,0
212900,11678567,8000, 36 months,10.99,261.88,debt_consolidation,,no,21514,15.51,0
202878,12497999,10000, 60 months,17.57,251.61,medical,10+ years,yes,38900,10.06,0
1620040,69843327,24000, 36 months,9.8,772.17,debt_consolidation,10+ years,yes,55000,32.75,1
390601,61361460,10000, 36 months,7.89,312.86,debt_consolidation,6 years,no,51000,9.69,0
1486503,91713148,20000, 36 months,12.74,671.38,debt_consolidation,1 year,yes,26520,55.84,0
1444917,93268248,10000, 36 months,12.74,335.69,other,10+ years,yes,100000,28.15,0
645735,41032186,20125, 60 months,13.99,468.17,debt_consolidation,3 years,yes,130000,27.07,0
378769,62217400,1500, 36 months,12.69,50.32,major_purchase,10+ years,no,84017,13,0
547974,50223712,27925, 60 months,18.55,717.5,debt_consolidation,5 years,yes,69800,22.8,0
1142442,87025464,5000, 36 months,24.49,197.46,other,7 years,no,26000,17.5,1
1199951,117928218,10000, 60 months,26.3,301.19,home_improvement,10+ years,yes,45000,25.31,0
639453,41420109,20000, 36 months,14.65,689.89,debt_consolidation,10+ years,yes,97250,17.44,0
1179996,84072606,35000, 60 months,13.99,814.21,credit_card,10+ years,yes,300000,16.29,1
1346719,79752666,5000, 36 months,11.99,166.05,credit_card,10+ years,no,80000,14.09,0
729114,109662637,5000, 36 months,13.59,169.9,debt_consolidation,9 years,no,40000,13.89,0
456839,57722533,2400, 36 months,16.55,85.04,moving,3 years,no,15000,10.24,0
481427,52758931,6000, 36 months,7.89,187.72,debt_consolidation,,yes,50000,30.34,0
510724,54137785,17000, 36 months,9.99,548.47,credit_card,10+ years,yes,68000,31.97,0
1569135,73312937,11200, 36 months,9.75,360.08,debt_consolidation,10+ years,no,50000,21.24,0
650663,40480774,20000, 36 months,18.84,731.51,home_improvement,2 years,yes,67000,12.17,0
348212,64390265,18500, 60 months,12.59,417.06,credit_card,4 years,no,40000,33.15,0
1015127,99577373,20000, 60 months,13.49,460.1,credit_card,2 years,yes,72000,11.8,0
1153211,85648010,8000, 36 months,10.99,261.88,debt_consolidation,10+ years,no,55000,5.44,0
103336,23242756,10000, 36 months,10.15,323.38,home_improvement,10+ years,no,49000,12.76,0
714881,111100144,15000, 60 months,15.05,357.25,credit_card,10+ years,yes,150000,21.61,0
1024306,99688096,3000, 36 months,7.49,93.31,debt_consolidation,,no,21466,34.34,0
1460150,93277616,16000, 60 months,18.99,414.97,debt_consolidation,10+ years,no,38000,28.21,0
1537000,74684184,12000, 36 months,10.75,391.45,debt_consolidation,,yes,81222,20.55,0
998037,103473341,1000, 36 months,10.49,32.5,credit_card,1 year,yes,150000,1.87,0
724411,109494159,24000, 60 months,14.08,559.44,debt_consolidation,,yes,95000,20.6,0
263028,555137,6000, 60 months,13.61,138.4,vacation,6 years,no,70000,11.55,0
1543233,74501531,20000, 60 months,7.39,399.72,credit_card,< 1 year,yes,78000,10.37,0
1509747,89779549,7000, 36 months,19.99,260.11,debt_consolidation,1 year,yes,35000,30.32,0
832768,7378665,16000, 36 months,7.9,500.65,debt_consolidation,9 years,yes,47753,28.83,0
1429327,94442872,5000, 36 months,11.39,164.62,debt_consolidation,10+ years,yes,40000,30.16,0
1184952,84284582,10000, 36 months,9.49,320.29,moving,3 years,yes,172000,13.9,0
334822,65384338,23000, 36 months,5.32,692.64,credit_card,10+ years,yes,55000,6.24,0
483465,56117931,12925, 60 months,19.99,342.37,debt_consolidation,3 years,no,46488,23.98,0
691511,38455899,14000, 36 months,6.03,426.1,debt_consolidation,,yes,90000,6.48,0
1520400,75750741,9900, 36 months,13.67,336.78,debt_consolidation,10+ years,no,85000,22.92,0
730054,110343198,8225, 36 months,7.97,257.63,credit_card,4 years,no,75000,6.05,0
334600,63344909,24000, 36 months,9.17,765.1,debt_consolidation,10+ years,yes,135700,20.61,0
408697,60475132,30000, 36 months,7.26,929.89,debt_consolidation,10+ years,no,110000,17.14,0
1497243,91630349,4000, 36 months,12.79,134.38,home_improvement,10+ years,yes,56000,27.09,0
1363603,78609742,16000, 60 months,13.67,369.57,debt_consolidation,10+ years,yes,54000,42.58,0
41194,28632901,15000, 60 months,18.24,382.87,debt_consolidation,10+ years,no,38000,29.82,1
498786,55129135,2000, 36 months,7.89,62.58,major_purchase,2 years,no,50000,12.39,0
546562,50576353,35000, 60 months,20.99,946.68,home_improvement,10+ years,yes,140000,4.8,0
83016,26298212,12000, 36 months,8.39,378.2,debt_consolidation,6 years,no,42500,11.27,0
152590,17202815,12000, 36 months,14.49,413,credit_card,10+ years,yes,80000,11.34,0
1449727,93890477,30000, 60 months,11.44,658.88,debt_consolidation,10+ years,no,115000,14.81,0
139962,18935517,6700, 36 months,16.99,238.84,debt_consolidation,4 years,no,26000,27.38,0
542732,50567497,2200, 36 months,13.99,75.19,debt_consolidation,1 year,no,25000,25.68,0
832324,8576709,6500, 36 months,7.9,203.39,credit_card,10+ years,yes,100000,20.07,0
548435,50323990,26700, 60 months,11.53,587.61,debt_consolidation,10+ years,yes,77988,27.22,0
263353,548918,16000, 60 months,13.98,372.13,other,10+ years,no,45000,24.29,0
979665,1282376,20000, 36 months,7.9,625.81,other,10+ years,yes,91200,15.51,0
680281,39299158,10000, 36 months,8.19,314.25,credit_card,5 years,no,47160,26.17,0
307180,66552410,15000, 60 months,18.99,389.03,home_improvement,2 years,yes,82319,7.42,0
894083,5616326,21000, 36 months,11.14,688.91,credit_card,10+ years,no,76000,17.83,0
736038,110087096,8000, 36 months,24.85,317.45,debt_consolidation,4 years,yes,60000,18.42,0
1338391,79652334,12000, 36 months,5.32,361.38,debt_consolidation,10+ years,yes,180000,18.22,0
1065131,96926651,6000, 36 months,11.49,197.83,credit_card,3 years,yes,40000,28.17,0
458730,56021175,16800, 36 months,12.29,560.34,debt_consolidation,10+ years,yes,48000,29.67,0
668020,39907548,3000, 36 months,11.44,98.85,other,4 years,yes,70000,5.52,0
1093204,90239017,13200, 60 months,13.49,303.67,debt_consolidation,10+ years,yes,60000,9.56,0
1243596,114228375,4000, 36 months,10.42,129.86,credit_card,10+ years,no,40000,23.52,0
105936,22251985,26000, 36 months,25.83,1045.21,debt_consolidation,10+ years,no,85700,18.12,0
688539,38416167,16100, 60 months,23.99,463.08,credit_card,4 years,no,35000,22.63,1
262592,561629,10800, 60 months,16.82,267.37,debt_consolidation,5 years,no,33000,11.49,0
1355823,79015154,1450, 36 months,10.75,47.3,debt_consolidation,4 years,no,40000,8.22,0
634940,41070880,10000, 36 months,7.89,312.86,credit_card,10+ years,yes,60000,15.46,0
162169,16240880,24000, 60 months,24.5,697.42,debt_consolidation,10+ years,yes,112000,24.87,0
1004832,102353230,7000, 36 months,11.49,230.8,credit_card,< 1 year,yes,44000,17.38,0
228175,10645131,9000, 36 months,12.85,302.6,debt_consolidation,5 years,yes,44000,14.43,0
1394855,76689026,14000, 36 months,5.32,421.61,debt_consolidation,10+ years,yes,80000,11.28,0
860437,6906353,19200, 36 months,10.64,625.32,debt_consolidation,9 years,yes,114000,8.87,0
747255,109191293,12000, 36 months,10.42,389.58,debt_consolidation,< 1 year,no,120000,7.61,0
1060840,96653585,10000, 60 months,16.99,248.48,debt_consolidation,2 years,no,51000,18.12,0
1139729,87234142,24375, 36 months,24.49,962.59,credit_card,8 years,no,53000,33.13,0
1629790,69166706,20000, 36 months,5.32,602.3,debt_consolidation,10+ years,yes,105000,19.87,0
858404,6965056,12000, 36 months,13.68,408.27,debt_consolidation,10+ years,yes,62000,14.35,1
961694,1516919,6250, 36 months,10.16,202.14,debt_consolidation,10+ years,no,46000,6.91,0
1120730,88645736,4500, 36 months,16.99,160.42,car,< 1 year,no,20000,21.25,0
617686,43801816,15000, 36 months,8.18,471.3,credit_card,10+ years,yes,120000,24.28,0
1285425,113165661,18000, 60 months,30.89,592.24,debt_consolidation,,no,21384,48.99,0
1517720,76001938,15000, 36 months,9.16,478.12,vacation,,yes,90000,24.93,0
1604520,70971568,24000, 36 months,6.49,735.47,debt_consolidation,6 years,no,85000,15.16,0
236006,1064639,25000, 60 months,19.03,648.93,credit_card,3 years,yes,85000,17.15,0
1097495,90188130,26875, 36 months,13.49,911.89,debt_consolidation,1 year,no,56000,28.94,0
